,name,address,city,state,zipcode,phone,website,
10155,C J Callaway's,,Sioux Falls ,SD,57109,(605) 334-8888,http://cjcallaways.com,
10156,Godfather's Pizza,,Sioux Falls ,SD,57109,(605) 332-5698,http://www.godfatherspizza.com,
10157,Pita Pit,2401 E 10th Street Plaza,Sioux Falls ,SD,57103,(605) 275-4755,http://www.pitapitusa.com/home.php,
10158,All Night Pizza Delivery,,Sioux Falls ,SD,57101,(605) 334-1001,,
10159,Ten Below Frozen Yogurt,1224 E Holly Blvd,Brandon ,SD,57005,(605) 582-4420,http://www.10belowfrozenyogurt.com,
10160,Hidden Hills Cafe,214 S Main Ave,Hills ,MN,56138,(507) 962-3498,,
10161,Donatello's Cafe & Deli,PO Box 145,Hills ,MN,56138,(507) 962-3498,,
10162,Annie's Coffeehouse,PO Box 206,Garretson ,SD,57030,(605) 594-3600,,
10163,Annie's Coffee House,525 N Main Ave,Garretson ,SD,57030,(605) 594-3600,,
10164,El Paraiso,2401 E 10th St # 101,Sioux Falls ,SD,57103,(605) 335-7206,,
10165,Peet's Coffee & Tea,1021 S Highline Pl,Sioux Falls ,SD,57110,(605) 333-5600,http://www.peets.com,
10166,Peet's Coffee & Tea,5521 E Arrowhead Pkwy,Sioux Falls ,SD,57110,(605) 367-3140,http://www.peets.com,
10167,Peet's Coffee & Tea,1601 S Sycamore Ave,Sioux Falls ,SD,57110,(605) 334-4570,http://www.peets.com,
10168,Lick The Spoon 1,3603 E 10th St,Sioux Falls ,SD,57103,(605) 271-7719,,
10169,Peet's Coffee & Tea,3020 E 10th St,Sioux Falls ,SD,57103,(605) 336-8947,http://www.peets.com,
10170,Pita Pit,2401 E 10th St,Sioux Falls ,SD,57103,(605) 275-4755,http://www.pitapitusa.com/home.php,
10171,Qdoba Mexican Grill,2400 E 10th St,Sioux Falls ,SD,57103,(605) 332-2434,http://www.qdoba.com,
10172,Bobby O's,653 N Main Ave,Garretson ,SD,57030,(605) 594-6469,,
10173,Big Drop Cafe,1415 Grand Falls Blvd,Larchwood ,IA,51241,(712) 777-7777,http://grandfallscasinoresort.com,
10174,Roberts Buffet,1415 Grand Falls Blvd,Larchwood ,IA,51241,(712) 777-7777,http://grandfallscasinoresort.com,
10175,Thatzza Pizza!,1100 S Highline Pl,Sioux Falls ,SD,57110,(605) 271-9222,,
10176,Starbucks Coffee,1601 S Sycamore Ave,Sioux Falls ,SD,57110,(605) 334-4570,http://www.starbucks.com,
10177,Papa Murphy's Take N Bake Pizza,1608 S Sycamore Ave,Sioux Falls ,SD,57110,(605) 335-7272,http://www.papamurphys.com,
10178,Starbucks Coffee,3020 E 10th St,Sioux Falls ,SD,57103,(605) 336-8947,http://www.starbucks.com,
10179,Bagel Boy,3200 E 26th St,Sioux Falls ,SD,57103,(605) 336-8366,http://bagelboysf.com,
10180,Shalom Ethiopian Coffee House,1701 E 10th St,Sioux Falls ,SD,57103,(605) 339-2919,http://shalomethiopianrestaurant.com,
10181,Papa John's Pizza,1914 S Sycamore Ave,Sioux Falls ,SD,57110,(605) 371-7272,http://www.papajohns.com/?utm_source=yext&utm_medium=directory&utm_campaign=yext2015,
10182,Touch Of Europe,337 S Phillips Ave,Sioux Falls ,SD,57104,(605) 336-3066,http://www.toejazz.com,
10183,Sanaa's 8th Street Gourmet,401 E 8th St Ste 100,Sioux Falls ,SD,57103,(605) 275-2516,http://www.sanaacooks.com,
10184,Brothers Brasserie,334 S Phillips Ave,Sioux Falls ,SD,57104,(605) 275-3181,http://www.brossf.com,
10185,Zoni Pies,196 E 6th St Ste 101,Sioux Falls ,SD,57104,(605) 335-1700,,
10186,Chedd's Gourmet Grilled Cheese,323 S Phillips Ave,Sioux Falls ,SD,57104,(605) 274-7676,http://www.chedds.com,
10187,Hemme Brothers,230 S Phillips Ave Ste 101,Sioux Falls ,SD,57104,(605) 334-3301,,
10188,Falls Overlook Cafe,825 N Weber Ave,Sioux Falls ,SD,57103,(605) 367-4885,,
10189,Buffaloberries,804 S Phillips Ave,Sioux Falls ,SD,57104,(605) 271-8280,http://buffaloberries.com,
10190,Casa Del Rey,901 W Russell St,Sioux Falls ,SD,57104,(605) 338-6078,http://www.casadelrey.com,
10191,Kaladi's,121 S Main Ave,Sioux Falls ,SD,57104,(605) 977-0888,,
10192,Casa Del Rey,201 N Minnesota Ave Ste 104,Sioux Falls ,SD,57104,(605) 338-0283,http://www.casadelrey.com,
10193,McKean Pizza,9003 Main St,Mc Kean ,PA,16426,(814) 476-1577,http://www.mckeanpizza.com,
10194,Beechwood Restaurant Bar-Grill,6401 Gorski Rd,Fairview ,PA,16415,(814) 833-0527,http://beechwoodgolfclub.com,
10195,Olive Garden Italian Restaurant,,,,,,http://www.olivegarden.com,
10196,B W's Grill,6467 Sterrettania Rd,Fairview ,PA,16415,(814) 838-7647,,
10197,Great American Grill,2225 Downs Dr,Erie ,PA,16509,(814) 314-0347,,
10198,Cracker Barrel Old Country Store,7810 Interstate Dr,Erie ,PA,16509,(814) 868-2500,http://www.crackerbarrel.com,
10199,Texas Roadhouse,7475 Peach St,Erie ,PA,16509,(814) 864-9494,http://www.texasroadhouse.com,
10200,Lorie's Wildridge Restaurant,5455 W Ridge Rd Ste A,Erie ,PA,16506,(814) 838-3402,,
10201,Pittsburgh Inn,3725 W Lake Rd,Erie ,PA,16505,(814) 833-0925,http://www.thepittsburghinn.com,
10202,Alto Cucina Inc,3531 W Lake Rd,Erie ,PA,16505,(814) 835-3900,http://www.altocucina.com,
10203,Old Country Buffet,7200 Peach St Unit 14,Erie ,PA,16509,(814) 866-5671,http://www.oldcountrybuffet.com,
10204,Smokey Bones Bar & Fire Grill,2074 Interchange Rd,Erie ,PA,16565,(814) 868-3388,http://www.smokeybones.com,
10205,Raj Mahal Indian Restaurant,2740 W 12th St,Erie ,PA,16505,(814) 838-1055,,
10206,Quaker Steak & Lube,7851 Peach St,Erie ,PA,16509,(814) 864-9464,http://www.quakersteakandlube.com,
10207,Buffalo Wild Wings,2099 Interchange Rd,Erie ,PA,16509,(814) 868-9464,http://www.buffalowildwings.com,
10208,O'Charley's,2077 Interchange Rd,Erie ,PA,16509,(814) 464-2957,http://www.ocharleys.com,
10209,Perkins Restaurant & Bakery,4403 Peach St,Erie ,PA,16509,(814) 864-0497,http://www.perkinsrestaurants.com,
10210,Olive Garden Italian Restaurant,5945 Peach St,Erie ,PA,16509,(814) 580-9737,http://www.olivegarden.com/locations/pa/erie/erie-mill-creek-mall/1333?cmpid=br:og_ag:ie_ch:dry_ca:OGQ2FY16LOCURL_dt:ong_sn:yp_gt:erie-pa-1333_pl:locurl_rd:1001,
10211,Imperial China Buffet,5138 Peach St,Erie ,PA,16509,(814) 864-3700,,
10212,Barbato's Italian Restaurants & Pizzeria,1529 W 38th St,Erie ,PA,16508,(814) 868-1111,http://www.barbatos.com,
10213,Hoss's Steak & Sea House,3302 W 26th St,Erie ,PA,16506,(814) 838-6718,http://www.hosss.com,
10214,Panos' Restaurant,1504 W 38th St,Erie ,PA,16508,(814) 866-0517,http://www.panosrestaurant.com,
10215,Petra Restaurant,3602 W Lake Rd,Erie ,PA,16505,(814) 838-7197,http://www.petrarestaurant.com,
10216,Mama Mia's Pizzeria,5154 Peach St,Erie ,PA,16509,(814) 864-3718,,
10217,Outback Steakhouse,2076 Interchange Rd,Erie ,PA,16565,(814) 864-8513,http://www.outbacksteakhouse.com,
10218,Teresa's Deli-Lakeshore,5360 W Lake Rd,Erie ,PA,16505,(814) 833-6913,http://www.teresasdeli.com,
10219,Lorie's Wildridge Restaurant,5901 W Ridge Rd,Erie ,PA,16506,(814) 838-3402,,
10220,Cheddar's,2085 Interchange Rd,Erie ,PA,16509,(814) 864-9249,http://www.cheddars.com,
10221,Damon's,7165 Peach St,Erie ,PA,16509,(814) 866-3802,http://damons.com,
10222,Citta Pasta,6660 Peach St Unit 1,Erie ,PA,16509,(814) 860-8601,,
10223,Cianci's Motel,399 Mercer Rd,Greenville ,PA,16125,(724) 638-4923,http://www.ciancismotel.com/default.asp,
10224,Iron Works Barbeque,,,,,(512) 478-4856,http://www.ironworksbbq.com/,
10225,Olive Garden Italian Restaurant,,,,,,http://www.olivegarden.com,
10227,Torero's Authentic Mexican,1940 Douglas Pkwy,Erie ,PA,16509,(814) 580-9354,http://torerosmexicanrestaurants.iarbiz.com/Pvt7_Zn59UU=,
10228,McKean Pizza,9003 Main St,Mc Kean ,PA,16426,(814) 476-1577,http://www.mckeanpizza.com,
10229,Beechwood Restaurant Bar-Grill,6401 Gorski Rd,Fairview ,PA,16415,(814) 833-0527,http://beechwoodgolfclub.com,
10230,Olive Garden Italian Restaurant,,,,,,http://www.olivegarden.com,
10231,B W's Grill,6467 Sterrettania Rd,Fairview ,PA,16415,(814) 838-7647,,
10232,Great American Grill,2225 Downs Dr,Erie ,PA,16509,(814) 314-0347,,
10233,Cracker Barrel Old Country Store,7810 Interstate Dr,Erie ,PA,16509,(814) 868-2500,http://www.crackerbarrel.com,
10234,Texas Roadhouse,7475 Peach St,Erie ,PA,16509,(814) 864-9494,http://www.texasroadhouse.com,
10235,Lorie's Wildridge Restaurant,5455 W Ridge Rd Ste A,Erie ,PA,16506,(814) 838-3402,,
10236,Pittsburgh Inn,3725 W Lake Rd,Erie ,PA,16505,(814) 833-0925,http://www.thepittsburghinn.com,
10237,Alto Cucina Inc,3531 W Lake Rd,Erie ,PA,16505,(814) 835-3900,http://www.altocucina.com,
10238,Old Country Buffet,7200 Peach St Unit 14,Erie ,PA,16509,(814) 866-5671,http://www.oldcountrybuffet.com,
10239,Smokey Bones Bar & Fire Grill,2074 Interchange Rd,Erie ,PA,16565,(814) 868-3388,http://www.smokeybones.com,
10240,Raj Mahal Indian Restaurant,2740 W 12th St,Erie ,PA,16505,(814) 838-1055,,
10241,Quaker Steak & Lube,7851 Peach St,Erie ,PA,16509,(814) 864-9464,http://www.quakersteakandlube.com,
10242,Buffalo Wild Wings,2099 Interchange Rd,Erie ,PA,16509,(814) 868-9464,http://www.buffalowildwings.com,
10243,O'Charley's,2077 Interchange Rd,Erie ,PA,16509,(814) 464-2957,http://www.ocharleys.com,
10244,Perkins Restaurant & Bakery,4403 Peach St,Erie ,PA,16509,(814) 864-0497,http://www.perkinsrestaurants.com,
10245,Olive Garden Italian Restaurant,5945 Peach St,Erie ,PA,16509,(814) 580-9737,http://www.olivegarden.com/locations/pa/erie/erie-mill-creek-mall/1333?cmpid=br:og_ag:ie_ch:dry_ca:OGQ2FY16LOCURL_dt:ong_sn:yp_gt:erie-pa-1333_pl:locurl_rd:1001,
10246,Imperial China Buffet,5138 Peach St,Erie ,PA,16509,(814) 864-3700,,
10247,Barbato's Italian Restaurants & Pizzeria,1529 W 38th St,Erie ,PA,16508,(814) 868-1111,http://www.barbatos.com,
10248,Hoss's Steak & Sea House,3302 W 26th St,Erie ,PA,16506,(814) 838-6718,http://www.hosss.com,
10249,Panos' Restaurant,1504 W 38th St,Erie ,PA,16508,(814) 866-0517,http://www.panosrestaurant.com,
10250,Petra Restaurant,3602 W Lake Rd,Erie ,PA,16505,(814) 838-7197,http://www.petrarestaurant.com,
10251,Mama Mia's Pizzeria,5154 Peach St,Erie ,PA,16509,(814) 864-3718,,
10252,Outback Steakhouse,2076 Interchange Rd,Erie ,PA,16565,(814) 864-8513,http://www.outbacksteakhouse.com,
10253,Teresa's Deli-Lakeshore,5360 W Lake Rd,Erie ,PA,16505,(814) 833-6913,http://www.teresasdeli.com,
10254,Lorie's Wildridge Restaurant,5901 W Ridge Rd,Erie ,PA,16506,(814) 838-3402,,
10255,Cheddar's,2085 Interchange Rd,Erie ,PA,16509,(814) 864-9249,http://www.cheddars.com,
10256,Damon's,7165 Peach St,Erie ,PA,16509,(814) 866-3802,http://damons.com,
10257,Citta Pasta,6660 Peach St Unit 1,Erie ,PA,16509,(814) 860-8601,,
10258,Cianci's Motel,399 Mercer Rd,Greenville ,PA,16125,(724) 638-4923,http://www.ciancismotel.com/default.asp,
10259,Iron Works Barbeque,,,,,(512) 478-4856,http://www.ironworksbbq.com/,
10260,Olive Garden Italian Restaurant,,,,,,http://www.olivegarden.com,
10262,Torero's Authentic Mexican,1940 Douglas Pkwy,Erie ,PA,16509,(814) 580-9354,http://torerosmexicanrestaurants.iarbiz.com/Pvt7_Zn59UU=,
10263,Red Lobster,2040 Edinboro Rd,Erie ,PA,16509,(814) 868-7506,http://www.redlobster.com/locator_g/default.aspx?q=16509&restaurantid=0430,
10264,Super China Buffet,4341 W Ridge Rd,Erie ,PA,16506,(814) 833-3998,,
10265,Little Tokyo,654 Millcreek Mall,Erie ,PA,16565,(814) 868-4909,,
10266,Peking,5526 Peach St,Erie ,PA,16509,(814) 866-8000,http://pekingerie.com,
10267,Chan An Buffet,5526 Peach St,Erie ,PA,16509,(814) 459-1388,,
10268,Butch's Place,3330 W 26th St Ste 25,Erie ,PA,16506,(814) 835-3372,http://www.butchsplaceonline.com,
10269,Chopsticks Erie Inc,3444 W Lake Rd,Erie ,PA,16505,(814) 833-3339,,
10270,Golden Corral Restaurants,7500 Peach St,Erie ,PA,16509,(814) 864-3488,http://www.goldencorral.com,
10271,Fuddruckers,5800 Peach St,Erie ,PA,16565,(814) 868-2800,http://www.fuddruckers.com,
10272,Ginny's Place,4001 W Ridge Rd,Erie ,PA,16506,(814) 520-8038,,
10273,Max & Erma's,2078 Interchange Rd,Erie ,PA,16565,(814) 860-3332,http://www.maxandermas.com,
10274,Torero's Authentic Mexican,1940 Douglas Pkwy,Erie ,PA,16509,(814) 580-9354,http://torerosmexicanrestaurants.iarbiz.com/Pvt7_Zn59UU=,
10275,LongHorn Steakhouse,6750 Peach St,Erie ,PA,16509,(814) 866-7003,http://537.xg4ken.com/media/redir.php?prof=383&camp=43224&affcode=kw2681&url=http%3A%2F%2Fwww.longhornsteakhouse.com%2Fmenu,
10276,Peppino's Italian Chop House,6590 W Lake Rd,Fairview ,PA,16415,(814) 474-2016,http://www.peppinoschophouse.com,
10277,Luckyman's Restaurant,3651 W 12th St,Erie ,PA,16505,(814) 464-9194,,
10278,T.G.I. Friday's,6755 Peach St,Erie ,PA,16509,(814) 868-9655,http://www.tgifridays.com,
10279,Little Taipei,2421 Asbury Rd Unit 6,Erie ,PA,16506,(814) 836-9000,http://www.intermessage.com,
10280,Hibachi Japanese Steak House,3000 W 12th St,Erie ,PA,16505,(814) 838-2495,http://www.hibachijapan.com,
10281,Rag Magal Indian Restaurant,5618 Peach St,Erie ,PA,16509,(814) 838-1055,http://www.tasteofindia.com,
10282,Panera Bread,1935 Keystone Dr,Erie ,PA,16509,(814) 866-7588,https://www.panerabread.com/en-us/home.html?utm_source=yext&utm_medium=referral&utm_campaign=yext,
10283,China Max,654 Millcreek Mall,Erie ,PA,16565,(814) 868-4909,,
10284,Golden Wok Chinese Restaurant,3202 Pittsburgh Ave,Erie ,PA,16508,(814) 836-9657,http://www.goldenwokchineseerie.com,
10285,Boston's,8071 Peach St,Erie ,PA,16509,(814) 217-1140,http://www.bostons.com,
10286,Eat 'n Park,7355 Peach St,Erie ,PA,16509,(814) 866-3970,http://www.eatnpark.com,
10287,Tic Toc Restaurant,MILLCREEK Mall,Erie ,PA,16565,(814) 868-5211,,
10288,Ruby Tuesday,700 Millcreek Mall,Erie ,PA,16565,(814) 866-7744,http://www.rubytuesday.com,
10289,Aoyama Inc,970 Millcreek Mall,Erie ,PA,16565,(814) 868-7999,,
10290,Ringside Restaurant,3202 Sterrettania Rd,Erie ,PA,16506,(814) 833-8444,,
10291,Teresa's Italian Deli,3203 Greengarden Blvd,Erie ,PA,16508,(814) 864-5322,http://www.tderie.com,
10292,Taki's Restaurant,2933 W 12th St,Erie ,PA,16505,(814) 833-1798,http://travbuddy.com,
10293,Teresa's Italian Deli,3203 Greengarden Blvd,Erie ,PA,16508,(814) 864-5322,http://www.tderie.com,
10294,Taki's Restaurant,2933 W 12th St,Erie ,PA,16505,(814) 833-1798,http://travbuddy.com,
10295,Chuck E. Cheese's,7200 Peach St,Erie ,PA,16509,(814) 864-3100,http://www.chuckecheese.com,
10296,Applebee's,7790 Peach St,Erie ,PA,16509,(814) 866-8210,http://www.applebees.com,
10297,Applebee's,2911 W 12th St,Erie ,PA,16505,(814) 838-1144,http://www.applebees.com,
10298,Hong Kong Chinese Restaurant,2887 W 26th St,Erie ,PA,16506,(814) 833-5709,http://www.hongkongerie.com,
10299,Chef's Table,5901 W Ridge Rd,Erie ,PA,16506,(814) 838-3727,,
10300,Theodore's Restaurant Inc,9690 W Lake Rd,Lake City ,PA,16423,(814) 774-7271,http://www.theodoresrestaurant.com,
10301,Mike N' Dangelo's,137 Main St E,Girard ,PA,16417,(814) 774-0332,http://www.mikendangelos.com,
10302,Crossroads Diner,101 W Plum St,Edinboro ,PA,16412,(814) 273-4242,http://www.crossroads-diner.com,
10303,Dominick's 24 Hour Eatery,123 E 12th St,Erie ,PA,16501,(814) 456-6891,http://meatballomelette.com,
10304,Panera Bread,2501 W 12th St,Erie ,PA,16505,(814) 833-9101,https://www.panerabread.com/en-us/home.html?utm_source=yext&utm_medium=referral&utm_campaign=yext,
10305,Fat Willies Wing House,205 Waterford St,Edinboro ,PA,16412,(814) 734-5187,http://fatwilliesedinboro.com,
10306,Main Moon Chinese Restaurant,102 Erie St,Edinboro ,PA,16412,(814) 734-2222,http://mainmoonrestaurant.com,
10307,Pineapple Eddie Southern Bistro,1402 W 10th St,Erie ,PA,16502,(814) 454-0700,http://pineappleeddie.com,
10308,Perkins Restaurant & Bakery,207 W Plum St,Edinboro ,PA,16412,(814) 734-4600,http://www.perkinsrestaurants.com,
10309,Mi Scuzi Ristorante Italiano,2641 Myrtle St,Erie ,PA,16508,(814) 454-4533,http://www.miscuzirestaurant.com,
10310,Matthew's Trattoria Corp,153 E 13th St,Erie ,PA,16503,(814) 459-6458,,
10311,Barbatos,1214 E 38th St,Erie ,PA,16504,(814) 864-9999,http://www.barbatos.com,
10312,Teresa's Italian Deli,810 E 38th St,Erie ,PA,16504,(814) 459-1145,http://www.tderie.com,
10313,Stanganelli's Italian Foods,1621 W 26th St,Erie ,PA,16508,(814) 459-0101,http://www.stanganellis.com,
10314,Panera Bread,4014 Peach St,Erie ,PA,16509,(814) 864-2640,https://www.panerabread.com/en-us/home.html?utm_source=yext&utm_medium=referral&utm_campaign=yext,
10315,Sandbar,2835 W 8th St,Erie ,PA,16505,(814) 464-8880,http://www.sandbarerie.com,
10316,Michelina Pizzeria and Trattoria,653 W 26th St,Erie ,PA,16508,(814) 480-6850,,
10317,Perkins Restaurant & Bakery,290 W Plum St,Edinboro ,PA,16412,(814) 734-4600,http://www.perkinsrestaurants.com,
10318,Jake's On The Park,17 N Park Row,Waterford ,PA,16441,(814) 796-0201,http://jakesonthepark.com,
10319,Carini Restaurant,118 High St,Waterford ,PA,16441,(814) 796-2585,,
10320,Three B Saloon,732 W 4th St,Erie ,PA,16507,(814) 451-0007,http://www.threebsaloon.com,
10321,Parsons Restaurant Inc,262 W 8th St,Erie ,PA,16501,(814) 454-0100,,
10322,Erie Fine Dining,317 W 6th St,Erie ,PA,16507,(814) 453-6921,http://eriefinedining.com,
10323,Like My Thai,827 State St,Erie ,PA,16501,(814) 455-1026,,
10324,Shirley's Country Kitchen,5924 Old French Rd,Erie ,PA,16509,(814) 864-9296,http://www.countrykitchenrestaurants.com,
10325,Rose Garden Cafe,815 State St,Erie ,PA,16501,(814) 864-3091,http://eriepaflowers.com,
10326,Calamari's Squid Row,1317 State St,Erie ,PA,16501,(814) 459-4276,http://www.calamaris-squidrow.com,
10327,Hyatt's Old Fashioned Rstrnt,928 W Erie Plz,Erie ,PA,16505,(814) 456-0102,,
10328,George's Restaurant,2614 Glenwood Park Ave,Erie ,PA,16508,(814) 455-0860,,
10329,Barbato's Italian Restaurant,7472 Perry Hwy,Erie ,PA,16509,(814) 864-9999,http://www.barbatos.com,
10330,D & E's Pizza House,2829 Raspberry St,Erie ,PA,16508,(814) 864-7700,http://www.dnebspizza.com,
10331,Colao's Ristorante,2826 Plum St,Erie ,PA,16508,(814) 866-9621,http://colaos.com,
10332,Ling Ling,1526 W 26th St # B,Erie ,PA,16508,(814) 452-3888,http://www.erielingling.com,
10333,Maggie's China Inn,201 S High St,Waterford ,PA,16441,(814) 796-8878,http://814-796-8878.chinesemenu.com,
10334,Eat 'n Park,2519 W 12th St,Erie ,PA,16505,(814) 838-9125,http://www.eatnpark.com,
10335,Quaker Steak & Lube,2826 W 8th St,Erie ,PA,16505,(814) 833-8875,http://www.quakersteakandlube.com,
10336,Betty's Dinor,132 High St,Waterford ,PA,16441,(814) 796-6325,,
10337,Great Wall Restaurant,1326 E Grandview Blvd,Erie ,PA,16504,(814) 825-2199,http://great-wall-restaurant.com,
10338,Avantis Restaurant,1662 W 8th St,Erie ,PA,16505,(814) 456-3096,http://www.avantiseriepa.com,
10339,Fortune Garden,1210 W 26th St # 4,Erie ,PA,16508,(814) 454-8881,,
10340,The Breakfast Place,4108 Peach St,Erie ,PA,16509,(814) 864-2727,http://thebreakfastplacewest.com,
10341,Peggy's Liberty Plaza Restaurant,3512 Liberty St,Erie ,PA,16508,(814) 866-3216,,
10342,Barbato's Italian Restaurant,1164 W 6th St,Erie ,PA,16507,(814) 452-0100,,
10343,Pizza Pasta Inc,1214 E 38th St,Erie ,PA,16504,(814) 455-4525,http://pizzapastaerie.com,
10344,Chan An Restaurant,1010 W Erie Plz,Erie ,PA,16505,(814) 459-1388,,
10345,Z Best Bar-B-Que,202 E 21st St,Erie ,PA,16503,(814) 636-3899,,
10346,Barbato's Italian Restaurant & Pizzeria,1707 State St,Erie ,PA,16501,(814) 459-2158,,
10347,Perkins Restaurant & Bakery,2714 W 8th St,Erie ,PA,16505,(814) 833-7612,http://www.perkinsrestaurants.com,
10348,Palm Mid East-Gyro-Halal Meat,2702 Parade St,Erie ,PA,16504,(814) 454-4455,,
10349,Pufferbelly Restaurant & Bar,414 French St,Erie ,PA,16507,(814) 454-1557,http://www.thepufferbelly.com,
10350,Ricardo's Restaurant,2112 E Lake Rd,Erie ,PA,16511,(814) 455-4947,http://ricardos-erie.com,
10351,Smugglers' Wharf Inc,3 State St,Erie ,PA,16507,(814) 459-4273,http://www.smugglerswharfinc.com,
10352,Rum Runners Cove,2 State St,Erie ,PA,16507,(814) 454-7160,http://www.rumrunnerscove.com,
10353,The Breadbasket,219 N Main St,Newton ,KS,67114,(316) 283-3811,http://newtonbreadbasket.com,
10354,Cholitas Mexican Restaurant,8987 W Central Ave,Wichita ,KS,67212,(316) 722-3711,http://www.cholitaswichita.com,
10355,Whistle Stop Cafe,106 Main St,Walton ,KS,67151,(620) 837-3236,,
10356,Lee's Chinese Restaurant,6215 W Kellogg Dr,Wichita ,KS,67209,(316) 942-8822,http://www.leeswichita.com,
10357,Creations Restaurant,4996 NE 150 Ave,Cheney ,KS,67025,(316) 542-9888,,
10358,Hog Wild Pit Bar-B-Q,,Wichita ,KS,67201,(316) 945-9550,http://www.gohogwild.com,
10359,Olive Garden Italian Restaurant,,,,,,http://www.olivegarden.com,
10360,No 1 Kitchen,"1317 N Maize Rd Ste 107, Wichita KS, 67212",Wichita ,KS,67212,(316) 722-9999,,
10361,Jimmie's Diner,1519 S George Washington Dr,Wichita ,KS,67211,(316) 558-5440,http://www.jimmiesdiner.com,
10362,Oklahoma Boy's BBQ,,,,,(316) 452-5535,http://www.oklahomaboysbbq.com,
10363,Bite Me BBQ,132 N St Francis St,Wichita ,KS,67202,(316) 729-2904,http://biteme-bbq.com,
10364,Chuck E. Cheese's,,,,,(316) 636-2298,http://www.chuckecheese.com,
10365,Reba's Restaurant,301 N Main St,Newton ,KS,67114,(316) 284-9800,,
10366,Pop's Diner,115 N Walnut St,Peabody ,KS,66866,(620) 983-2307,,
10367,Applebee's,601 N Manchester Ave,Newton ,KS,67114,(316) 284-9366,http://www.applebees.com,
10368,Dickey's Barbecue Pit,214 E 12th St,Newton ,KS,67114,(316) 282-8009,http://www.dickeys.com,
10369,Red Coach Restaurant,1301 E 1st St,Newton ,KS,67114,(316) 283-3699,,
10370,China Garden,903 S Kansas Ave,Newton ,KS,67114,(316) 284-2000,,
10371,Genova Italian Restaurant,1021 Washington Rd,Newton ,KS,67114,(316) 587-8099,,
10372,Beck's Burger Garage,1400 S Kansas Ave Ste 600,Newton ,KS,67114,(316) 283-3000,,
